,Date,Winner,Loser,HomeTeam,MOV,Winner_FG%,Loser_FG%,Winner_TOV,Loser_TOV
81,1994-04-12,CLE,MIL,CLE,28.0,.541,.480,14,27
81,1994-04-12,OKC,LAC,LAC,15.0,.517,.457,17,18
81,1994-04-12,DAL,POR,POR,1.0,.483,.460,17,14
81,1994-04-13,BOS,DET,BOS,13.0,.488,.415,13,11
81,1994-04-13,DEN,SAS,SAS,5.0,.459,.420,12,15
82,1994-04-13,CHI,MIA,MIA,6.0,.473,.388,14,15
81,1994-04-13,PHO,LAL,PHO,29.0,.505,.406,11,18
81,1994-04-13,IND,PHI,PHI,28.0,.526,.381,9,10
81,1994-04-13,ATL,CLE,ATL,15.0,.580,.394,21,14
82,1994-04-13,BRK,MIL,MIL,2.0,.456,.500,5,18
81,1994-04-13,NJN,MIL,MIL,2.0,.456,.500,5,18
82,1994-04-14,SEA,LAC,SEA,49.0,.620,.408,19,23
83,1994-04-14,UTA,SAS,UTA,11.0,.486,.363,10,7
81,1994-04-14,HOU,SAC,HOU,5.0,.554,.429,23,15
81,1994-04-14,CHO,ORL,ORL,4.0,.524,.483,10,10
81,1994-04-14,NYK,WAS,WAS,5.0,.551,.481,16,14
81,1994-04-14,CHH,ORL,ORL,4.0,.524,.483,10,10
81,1994-04-14,NYK,WSB,WSB,5.0,.551,.481,16,14
82,1994-04-14,GSW,POR,GSW,5.0,.473,.451,17,23
82,1994-04-14,OKC,LAC,OKC,49.0,.620,.408,19,23
82,1994-04-15,NYK,WSB,NYK,13.0,.506,.378,11,5
82,1994-04-15,BOS,ORL,BOS,3.0,.453,.437,14,12
83,1994-04-15,CHI,CHH,CHH,3.0,.429,.415,12,13
82,1994-04-15,DAL,DEN,DAL,2.0,.409,.488,17,12
82,1994-04-15,IND,MIN,MIN,18.0,.538,.487,10,18
82,1994-04-15,NJN,DET,NJN,5.0,.442,.460,13,12
82,1994-04-15,NYK,WAS,NYK,13.0,.506,.378,11,5
82,1994-04-15,POR,LAL,LAL,5.0,.437,.494,11,15
82,1994-04-15,ATL,MIL,MIL,9.0,.544,.425,20,18
83,1994-04-15,BRK,DET,BRK,5.0,.442,.460,13,12
82,1994-04-15,CHI,CHO,CHO,3.0,.429,.415,12,13
83,1994-04-15,CLE,MIA,CLE,9.0,.452,.412,13,18
83,1994-04-16,PHO,SAS,SAS,2.0,.477,.453,7,14
83,1994-04-16,GSW,UTA,GSW,4.0,.506,.472,23,16
83,1994-04-16,LAC,LAL,LAC,5.0,.518,.392,16,9
84,1994-04-16,CLE,MIL,MIL,1.0,.387,.398,16,11
83,1994-04-16,SAC,DAL,DAL,8.0,.514,.452,10,11
83,1994-04-16,ATL,PHI,ATL,29.0,.568,.424,9,19
83,1994-04-16,OKC,HOU,OKC,3.0,.471,.474,22,21
82,1994-04-16,SEA,HOU,SEA,3.0,.471,.474,22,21
83,1994-04-17,DEN,MIN,MIN,11.0,.532,.407,16,12
84,1994-04-17,BRK,MIA,MIA,7.0,.488,.451,11,10
83,1994-04-17,HOU,POR,POR,9.0,.512,.458,13,11
84,1994-04-17,ORL,CHI,ORL,17.0,.575,.473,17,10
83,1994-04-17,WAS,BOS,WAS,42.0,.598,.435,13,11
83,1994-04-17,WSB,BOS,WSB,42.0,.598,.435,13,11
83,1994-04-17,CHO,NYK,CHO,16.0,.530,.452,14,19
83,1994-04-17,IND,DET,DET,5.0,.514,.482,18,17
83,1994-04-17,CHH,NYK,CHH,16.0,.530,.452,14,19
84,1994-04-17,NJN,MIA,MIA,7.0,.488,.451,11,10
84,1994-04-18,PHO,DAL,DAL,9.0,.476,.424,18,18
84,1994-04-18,GSW,LAC,LAC,3.0,.514,.556,15,25
84,1994-04-18,CHI,ATL,CHI,17.0,.436,.347,17,18
84,1994-04-19,ORL,DET,DET,28.0,.479,.424,10,13
84,1994-04-19,DEN,LAL,DEN,7.0,.477,.483,18,19
85,1994-04-19,MIA,MIN,MIA,27.0,.500,.418,14,20
84,1994-04-19,UTA,SAC,SAC,7.0,.569,.468,11,13
85,1994-04-19,PHO,SEA,PHO,6.0,.494,.500,15,9
85,1994-04-19,BRK,PHI,PHI,5.0,.463,.537,10,15
84,1994-04-19,IND,WSB,WSB,1.0,.603,.471,21,20
84,1994-04-19,IND,WAS,WAS,1.0,.603,.471,21,20
85,1994-04-19,ATL,NYK,NYK,3.0,.383,.368,16,16
84,1994-04-19,BOS,MIL,BOS,8.0,.441,.489,18,13
84,1994-04-19,SAS,HOU,SAS,10.0,.427,.370,15,11
84,1994-04-19,NJN,PHI,PHI,5.0,.463,.537,10,15
84,1994-04-19,PHO,OKC,PHO,6.0,.494,.500,15,9
85,1994-04-20,SEA,LAL,LAL,22.0,.476,.389,20,21
85,1994-04-20,CHH,WAS,CHH,6.0,.517,.524,12,16
85,1994-04-20,DEN,LAC,LAC,15.0,.418,.388,14,24
85,1994-04-20,ORL,MIN,ORL,20.0,.532,.443,16,19
85,1994-04-20,OKC,LAL,LAL,22.0,.476,.389,20,21
84,1994-04-20,CHO,WSB,CHO,6.0,.517,.524,12,16
85,1994-04-20,IND,CLE,IND,11.0,.577,.422,13,14
85,1994-04-20,MIL,DET,MIL,25.0,.438,.374,17,15
85,1994-04-21,NYK,PHI,NYK,48.0,.539,.378,9,13
88,1994-04-21,MIA,ATL,MIA,5.0,.453,.400,21,14
85,1994-04-21,UTA,POR,UTA,11.0,.506,.427,11,10
85,1994-04-21,CHH,BOS,BOS,6.0,.452,.366,15,14
85,1994-04-21,CHO,BOS,BOS,6.0,.452,.366,15,14
85,1994-04-21,GSW,SAC,GSW,25.0,.556,.417,19,20
85,1994-04-21,HOU,DAL,HOU,26.0,.532,.394,20,17
88,1994-04-22,UTA,DEN,DEN,7.0,.556,.522,9,20
88,1994-04-22,CLE,WAS,CLE,21.0,.563,.462,12,17
88,1994-04-22,IND,PHI,IND,45.0,.545,.367,18,20
88,1994-04-22,DAL,HOU,DAL,12.0,.477,.449,15,26
88,1994-04-22,NYK,MIL,MIL,40.0,.557,.388,11,20
88,1994-04-22,OKC,SAS,OKC,7.0,.447,.377,9,20
88,1994-04-22,POR,MIN,MIN,15.0,.433,.506,8,22
88,1994-04-22,SEA,SAS,SEA,7.0,.447,.377,9,20
88,1994-04-22,CLE,WSB,CLE,21.0,.563,.462,12,17
88,1994-04-22,BOS,CHI,CHI,10.0,.411,.384,12,15
88,1994-04-22,PHO,LAC,PHO,6.0,.605,.520,15,10
88,1994-04-23,CHO,DET,CHO,5.0,.451,.436,13,20
89,1994-04-23,NJN,MIL,NJN,35.0,.587,.420,16,18
89,1994-04-23,ATL,ORL,ATL,4.0,.451,.418,10,16
88,1994-04-23,CHH,DET,CHH,5.0,.451,.436,13,20
89,1994-04-23,PHO,SAC,PHO,1.0,.404,.443,12,19
88,1994-04-23,GSW,LAL,GSW,35.0,.515,.373,14,11
88,1994-04-23,BRK,MIL,BRK,35.0,.587,.420,16,18
89,1994-04-23,IND,MIA,IND,33.0,.549,.370,17,17
89,1994-04-24,CLE,BOS,CLE,26.0,.607,.460,16,18
89,1994-04-24,DAL,MIN,DAL,14.0,.494,.451,11,23
89,1994-04-24,SAC,GSW,SAC,8.0,.424,.442,18,20
89,1994-04-24,WSB,CHO,WSB,18.0,.530,.409,16,15
89,1994-04-24,PHI,DET,PHI,8.0,.478,.447,9,12
89,1994-04-24,NYK,CHI,CHI,16.0,.492,.373,16,11
89,1994-04-24,DEN,HOU,HOU,8.0,.536,.500,13,14
89,1994-04-24,ORL,BRK,ORL,29.0,.479,.422,19,19
89,1994-04-24,ORL,NJN,ORL,29.0,.479,.422,19,19
89,1994-04-24,WAS,CHH,WAS,18.0,.530,.409,16,15
89,1994-04-24,OKC,POR,POR,2.0,.425,.466,16,17
89,1994-04-24,SEA,POR,POR,2.0,.425,.466,16,17
89,1994-04-24,SAS,LAC,LAC,15.0,.506,.411,21,16
89,1994-04-24,UTA,LAL,LAL,6.0,.439,.423,16,19
0,1994-04-28,SAS,UTA,SAS,17.0,0.47200000000000003,0.41700000000000004,9,21
0,1994-04-28,MIA,ATL,ATL,5.0,0.45,0.405,16,11
0,1994-04-28,OKC,DEN,OKC,24.0,0.447,0.405,14,20
0,1994-04-28,SEA,DEN,SEA,24.0,0.447,0.405,14,20
0,1994-04-28,IND,ORL,ORL,1.0,0.391,0.434,13,18
0,1994-04-29,NYK,NJN,NYK,11.0,.455,.366,14,19
0,1994-04-29,CHI,CLE,CHI,8.0,0.519,0.467,14,12
0,1994-04-29,HOU,POR,HOU,10.0,0.5329999999999999,0.446,16,14
0,1994-04-29,NYK,BRK,NYK,11.0,0.455,0.366,14,19
0,1994-04-29,PHO,GSW,PHO,7.0,0.518,0.467,13,17
0,1994-04-29,HOU,POR,HOU,10.0,.533,.446,16,14
1,1994-04-30,OKC,DEN,OKC,10.0,0.392,0.395,9,10
1,1994-04-30,SEA,DEN,SEA,10.0,0.392,0.395,9,10
1,1994-04-30,IND,ORL,ORL,2.0,0.488,0.413,13,12
1,1994-04-30,ATL,MIA,ATL,18.0,0.513,0.413,12,18
1,1994-04-30,UTA,SAS,SAS,12.0,0.41600000000000004,0.35200000000000004,9,14
1,1994-05-01,HOU,POR,HOU,11.0,0.506,0.457,13,11
1,1994-05-01,NYK,NJN,NYK,9.0,.412,.292,18,20
1,1994-05-01,NYK,BRK,NYK,9.0,0.41200000000000003,0.292,18,20
1,1994-05-01,CHI,CLE,CHI,9.0,0.557,0.425,10,9
1,1994-05-01,PHO,GSW,PHO,6.0,0.441,0.506,9,12
1,1994-05-01,HOU,POR,HOU,11.0,.506,.457,13,11
2,1994-05-02,DEN,SEA,DEN,17.0,0.603,0.425,17,10
2,1994-05-02,IND,ORL,IND,13.0,0.486,0.423,13,23
2,1994-05-02,DEN,OKC,DEN,17.0,0.603,0.425,17,10
2,1994-05-03,CHI,CLE,CLE,3.0,0.442,0.41200000000000003,15,18
2,1994-05-03,MIA,ATL,MIA,4.0,0.44299999999999995,0.385,16,11
2,1994-05-03,POR,HOU,POR,3.0,0.5379999999999999,0.53,6,14
2,1994-05-03,UTA,SAS,UTA,33.0,0.526,0.318,10,13
2,1994-05-03,POR,HOU,POR,3.0,.538,.530,6,14
2,1994-05-04,NJN,NYK,NJN,1.0,.410,.397,11,19
2,1994-05-04,BRK,NYK,BRK,1.0,0.41,0.397,11,19
2,1994-05-04,PHO,GSW,GSW,7.0,0.568,0.579,11,14
3,1994-05-05,ATL,MIA,MIA,14.0,0.478,0.37200000000000005,18,12
3,1994-05-05,DEN,SEA,DEN,9.0,0.369,0.414,17,19
3,1994-05-05,UTA,SAS,UTA,5.0,0.522,0.44799999999999995,10,11
3,1994-05-05,DEN,OKC,DEN,9.0,0.369,0.414,17,19
3,1994-05-06,HOU,POR,POR,3.0,.419,.341,12,14
3,1994-05-06,NYK,BRK,BRK,10.0,0.462,0.35100000000000003,13,13
3,1994-05-06,HOU,POR,POR,3.0,0.419,0.341,12,14
3,1994-05-06,NYK,NJN,NJN,10.0,.462,.351,13,13
4,1994-05-07,DEN,SEA,SEA,4.0,0.42,0.418,11,10
4,1994-05-07,DEN,OKC,OKC,4.0,0.42,0.418,11,10
3,1994-05-08,PHO,HOU,HOU,4.0,0.414,0.45299999999999996,11,12
3,1994-05-08,NYK,CHI,NYK,4.0,0.47100000000000003,0.425,12,16
4,1994-05-08,PHO,HOU,HOU,4.0,.414,.453,11,12
4,1994-05-08,NYK,CHI,NYK,4.0,.471,.425,12,16
4,1994-05-08,ATL,MIA,ATL,11.0,0.47700000000000004,0.39,13,18
5,1994-05-10,UTA,DEN,UTA,9.0,0.413,0.43700000000000006,12,18
5,1994-05-10,IND,ATL,ATL,11.0,0.48100000000000004,0.413,17,16
5,1994-05-11,NYK,CHI,NYK,5.0,.507,.375,20,13
4,1994-05-11,NYK,CHI,NYK,5.0,0.507,0.375,20,13
5,1994-05-11,PHO,HOU,HOU,7.0,.471,.449,18,13
4,1994-05-11,PHO,HOU,HOU,7.0,0.47100000000000003,0.449,18,13
6,1994-05-12,UTA,DEN,UTA,10.0,0.429,0.431,13,18
6,1994-05-12,ATL,IND,ATL,23.0,0.40399999999999997,0.318,11,17
6,1994-05-13,CHI,NYK,CHI,2.0,.520,.507,12,11
5,1994-05-13,CHI,NYK,CHI,2.0,0.52,0.507,12,11
5,1994-05-13,HOU,PHO,PHO,16.0,0.541,0.41200000000000003,8,13
6,1994-05-13,HOU,PHO,PHO,16.0,.541,.412,8,13
7,1994-05-14,IND,ATL,IND,20.0,0.506,0.413,14,16
7,1994-05-14,UTA,DEN,DEN,2.0,0.5329999999999999,0.456,8,13
7,1994-05-15,HOU,PHO,PHO,11.0,.524,.419,11,15
8,1994-05-15,IND,ATL,IND,16.0,0.523,0.42,17,9
8,1994-05-15,DEN,UTA,DEN,1.0,0.457,0.435,19,11
6,1994-05-15,HOU,PHO,PHO,11.0,0.524,0.419,11,15
6,1994-05-15,CHI,NYK,CHI,12.0,0.474,0.452,10,21
7,1994-05-15,CHI,NYK,CHI,12.0,.474,.452,10,21
8,1994-05-17,HOU,PHO,HOU,23.0,.562,.392,17,10
9,1994-05-17,DEN,UTA,UTA,8.0,0.41,0.36,14,18
7,1994-05-17,HOU,PHO,HOU,23.0,0.562,0.392,17,10
9,1994-05-17,ATL,IND,ATL,12.0,0.5,0.35100000000000003,14,19
8,1994-05-18,NYK,CHI,NYK,1.0,.479,.507,13,16
7,1994-05-18,NYK,CHI,NYK,1.0,0.479,0.507,13,16
10,1994-05-19,IND,ATL,IND,19.0,0.535,0.405,15,13
8,1994-05-19,PHO,HOU,PHO,14.0,0.475,0.40700000000000003,8,13
10,1994-05-19,DEN,UTA,DEN,3.0,0.42,0.405,10,9
9,1994-05-19,PHO,HOU,PHO,14.0,.475,.407,8,13
9,1994-05-20,CHI,NYK,CHI,14.0,.398,.373,14,17
8,1994-05-20,CHI,NYK,CHI,14.0,0.39799999999999996,0.373,14,17
11,1994-05-21,UTA,DEN,UTA,10.0,0.456,0.384,6,15
9,1994-05-21,HOU,PHO,HOU,10.0,0.518,0.39799999999999996,13,10
10,1994-05-21,HOU,PHO,HOU,10.0,.518,.398,13,10
9,1994-05-22,NYK,CHI,NYK,10.0,0.39299999999999996,0.43200000000000005,8,9
10,1994-05-22,NYK,CHI,NYK,10.0,.393,.432,8,9
11,1994-05-23,HOU,UTA,HOU,12.0,0.488,0.469,13,16
11,1994-05-23,HOU,UTA,HOU,12.0,.488,.469,13,16
11,1994-05-24,NYK,IND,NYK,11.0,.462,.417,15,20
9,1994-05-24,NYK,IND,NYK,11.0,0.462,0.41700000000000004,15,20
12,1994-05-25,HOU,UTA,HOU,5.0,.457,.500,13,8
12,1994-05-25,HOU,UTA,HOU,5.0,0.457,0.5,13,8
10,1994-05-26,NYK,IND,NYK,11.0,0.447,0.385,16,16
12,1994-05-26,NYK,IND,NYK,11.0,.447,.385,16,16
13,1994-05-27,UTA,HOU,UTA,9.0,0.41700000000000004,0.359,9,10
13,1994-05-27,UTA,HOU,UTA,9.0,.417,.359,9,10
13,1994-05-28,IND,NYK,IND,20.0,.492,.344,19,20
11,1994-05-28,IND,NYK,IND,20.0,0.49200000000000005,0.344,19,20
14,1994-05-29,HOU,UTA,UTA,2.0,.397,.378,13,11
14,1994-05-29,HOU,UTA,UTA,2.0,0.397,0.37799999999999995,13,11
12,1994-05-30,IND,NYK,IND,6.0,0.408,0.377,13,24
14,1994-05-30,IND,NYK,IND,6.0,.408,.377,13,24
15,1994-05-31,HOU,UTA,HOU,11.0,.472,.333,11,11
15,1994-05-31,HOU,UTA,HOU,11.0,0.47200000000000003,0.33299999999999996,11,11
13,1994-06-01,IND,NYK,NYK,7.0,0.474,0.429,18,19
15,1994-06-01,IND,NYK,NYK,7.0,.474,.429,18,19
14,1994-06-03,NYK,IND,IND,7.0,0.517,0.41700000000000004,23,20
16,1994-06-03,NYK,IND,IND,7.0,.517,.417,23,20
15,1994-06-05,NYK,IND,NYK,4.0,0.41600000000000004,0.5,17,19
17,1994-06-05,NYK,IND,NYK,4.0,.416,.500,17,19
16,1994-06-08,HOU,NYK,HOU,7.0,.419,.341,17,13
17,1994-06-10,NYK,HOU,HOU,8.0,.522,.390,19,16
18,1994-06-12,HOU,NYK,NYK,4.0,.400,.402,17,11
19,1994-06-15,NYK,HOU,NYK,9.0,.407,.431,12,17
22,1994-06-17,NYK,HOU,NYK,7.0,.430,.407,14,18
23,1994-06-19,HOU,NYK,HOU,2.0,.485,.375,14,9
24,1994-06-22,HOU,NYK,HOU,6.0,.466,.397,9,11
20,,,,ATL,,,,,
20,,,,BOS,,,,,
20,,,,BRK,,,,,
20,,,,CHO,,,,,
20,,,,CHI,,,,,
20,,,,CLE,,,,,
20,,,,DAL,,,,,
20,,,,DEN,,,,,
20,,,,DET,,,,,
20,,,,GSW,,,,,
20,,,,HOU,,,,,
20,,,,IND,,,,,
20,,,,LAC,,,,,
20,,,,LAL,,,,,
20,,,,MIA,,,,,
20,,,,MIL,,,,,
20,,,,MIN,,,,,
20,,,,NYK,,,,,
20,,,,OKC,,,,,
20,,,,ORL,,,,,
20,,,,PHI,,,,,
20,,,,PHO,,,,,
20,,,,POR,,,,,
20,,,,SAC,,,,,
20,,,,SAS,,,,,
20,,,,UTA,,,,,
20,,,,WAS,,,,,
0,1994-11-04,IND,ATL,ATL,2.0,.421,.364,20,13
0,1994-11-04,CHI,CHO,CHI,6.0,.418,.383,27,23
0,1994-11-04,CHI,CHH,CHI,6.0,.418,.383,27,23
0,1994-11-04,DEN,MIN,DEN,22.0,.566,.481,14,17
0,1994-11-04,LAL,DET,DET,17.0,.487,.398,14,14
0,1994-11-04,NYK,BOS,BOS,13.0,.579,.453,14,18
0,1994-11-04,GSW,SAS,SAS,5.0,.488,.557,11,18
0,1994-11-04,HOU,NJN,HOU,4.0,.472,.330,21,23
0,1994-11-04,POR,LAC,LAC,21.0,.417,.398,17,17
0,1994-11-04,UTA,MIA,UTA,11.0,.481,.493,18,23
0,1994-11-04,MIL,PHI,PHI,5.0,.438,.500,19,22
0,1994-11-04,WSB,ORL,WSB,2.0,.442,.494,11,23
0,1994-11-04,SAC,PHO,SAC,18.0,.467,.377,16,21
0,1994-11-04,WAS,ORL,WAS,2.0,.442,.494,11,23
0,1994-11-04,HOU,BRK,HOU,4.0,.472,.330,21,23
1,1994-11-05,WAS,CHI,CHI,1.0,.427,.455,21,25
0,1994-11-05,OKC,UTA,OKC,7.0,.391,.468,20,24
1,1994-11-05,SEA,UTA,SEA,7.0,.391,.468,20,24
1,1994-11-05,MIL,LAL,MIL,1.0,.468,.494,20,16
1,1994-11-05,POR,LAC,POR,17.0,.506,.463,20,25
1,1994-11-05,DET,ATL,ATL,5.0,.489,.441,20,21
1,1994-11-05,CLE,CHO,CHO,8.0,.506,.472,18,17
1,1994-11-05,DAL,BRK,DAL,9.0,.459,.432,16,16
1,1994-11-05,HOU,MIN,MIN,30.0,.558,.457,15,20
1,1994-11-05,WSB,CHI,CHI,1.0,.427,.455,21,25
1,1994-11-05,IND,BOS,IND,9.0,.513,.442,27,24
1,1994-11-05,GSW,DEN,DEN,4.0,.513,.478,19,13
0,1994-11-05,CLE,CHH,CHH,8.0,.506,.472,18,17
1,1994-11-05,ORL,PHI,ORL,15.0,.511,.471,18,20
0,1994-11-05,DAL,NJN,DAL,9.0,.459,.432,16,16
1,1994-11-06,PHO,MIA,PHO,12.0,.494,.426,14,13
2,1994-11-07,CHI,PHI,CHI,15.0,.398,.419,16,25
2,1994-11-07,UTA,ATL,UTA,18.0,.477,.422,15,13
1,1994-11-07,SAS,NJN,SAS,9.0,.434,.344,14,4
2,1994-11-07,SAS,BRK,SAS,9.0,.434,.344,14,4
1,1994-11-08,HOU,CLE,CLE,2.0,.520,.463,19,13
2,1994-11-08,DET,MIN,DET,14.0,.667,.451,29,23
2,1994-11-08,GSW,MIA,GSW,7.0,.535,.471,16,15
2,1994-11-08,NYK,LAL,NYK,4.0,.526,.366,22,13
1,1994-11-08,DEN,DAL,DAL,8.0,.554,.379,15,12
3,1994-11-09,PHO,ATL,PHO,4.0,.551,.466,17,13
3,1994-11-09,NJN,CHI,NJN,1.0,.532,.473,21,7
2,1994-11-09,PHI,WAS,PHI,1.0,.418,.456,17,16
2,1994-11-09,ORL,CHO,CHO,2.0,.478,.495,10,12
3,1994-11-09,BRK,CHI,BRK,1.0,.532,.473,21,7
3,1994-11-09,LAL,MIN,MIN,23.0,.489,.380,12,23
3,1994-11-09,HOU,IND,IND,5.0,.461,.409,13,13
3,1994-11-09,PHI,WSB,PHI,1.0,.418,.456,17,16
2,1994-11-09,SAS,UTA,SAS,8.0,.444,.462,15,15
1,1994-11-09,SAC,SEA,SEA,8.0,.541,.452,21,22
1,1994-11-09,SAC,OKC,OKC,8.0,.541,.452,21,22
2,1994-11-09,ORL,CHH,CHH,2.0,.478,.495,10,12
3,1994-11-10,DET,IND,DET,2.0,.513,.513,16,19
2,1994-11-10,NYK,ORL,NYK,2.0,.467,.427,14,18
2,1994-11-10,CLE,MIL,CLE,20.0,.523,.430,19,22
4,1994-11-10,ATL,LAC,LAC,17.0,.514,.436,17,20
2,1994-11-10,POR,SAC,SAC,20.0,.500,.342,16,17
2,1994-11-11,HOU,BOS,BOS,20.0,.446,.427,19,16
3,1994-11-11,SEA,PHO,SEA,6.0,.506,.500,15,18
2,1994-11-11,DAL,PHI,PHI,7.0,.488,.449,20,18
3,1994-11-11,CHO,MIL,MIL,8.0,.531,.478,17,17
3,1994-11-11,DEN,LAL,LAL,7.0,.451,.409,32,11
4,1994-11-11,WSB,BRK,WSB,13.0,.443,.362,12,13
3,1994-11-11,WAS,NJN,WAS,13.0,.443,.362,12,13
4,1994-11-11,CHI,MIN,MIN,12.0,.467,.455,18,18
2,1994-11-11,OKC,PHO,OKC,6.0,.506,.500,15,18
3,1994-11-11,GSW,UTA,UTA,8.0,.481,.464,19,20
3,1994-11-11,CHH,MIL,MIL,8.0,.531,.478,17,17
3,1994-11-12,SAS,NYK,SAS,19.0,.507,.376,16,19
4,1994-11-12,CHH,DET,CHH,13.0,.556,.442,14,14
4,1994-11-12,GSW,LAL,GSW,22.0,.494,.346,15,15
4,1994-11-12,DEN,UTA,DEN,9.0,.517,.532,15,17
3,1994-11-12,PHO,LAC,LAC,7.0,.456,.429,25,17
4,1994-11-12,ORL,PHI,PHI,13.0,.506,.457,20,17
3,1994-11-12,IND,CLE,CLE,7.0,.523,.322,22,14
5,1994-11-12,DAL,CHI,CHI,4.0,.517,.453,27,16
5,1994-11-12,SAC,ATL,SAC,8.0,.494,.449,13,17
5,1994-11-12,HOU,NJN,NJN,16.0,.538,.356,17,19
4,1994-11-12,WAS,MIA,MIA,10.0,.448,.451,13,18
3,1994-11-12,WSB,MIA,MIA,10.0,.448,.451,13,18
4,1994-11-12,CHO,DET,CHO,13.0,.556,.442,14,14
5,1994-11-12,HOU,BRK,BRK,16.0,.538,.356,17,19
3,1994-11-12,BOS,MIN,MIN,13.0,.457,.440,14,16
3,1994-11-13,OKC,LAC,OKC,25.0,.500,.444,16,18
4,1994-11-13,SEA,LAC,SEA,25.0,.500,.444,16,18
4,1994-11-14,UTA,NYK,UTA,13.0,.538,.478,12,17
4,1994-11-15,MIA,DAL,MIA,13.0,.520,.413,13,11
6,1994-11-15,BRK,SEA,BRK,6.0,.493,.400,17,18
5,1994-11-15,ORL,WAS,ORL,20.0,.506,.465,13,12
5,1994-11-15,PHO,POR,POR,3.0,.436,.432,21,25
5,1994-11-15,ORL,WSB,ORL,20.0,.506,.465,13,12
4,1994-11-15,CLE,CHH,CLE,3.0,.402,.415,13,17
5,1994-11-15,DEN,SAS,DEN,13.0,.444,.440,9,15
5,1994-11-15,DET,PHI,DET,1.0,.494,.457,16,16
5,1994-11-15,CLE,CHO,CLE,3.0,.402,.415,13,17
4,1994-11-15,NJN,OKC,NJN,6.0,.493,.400,17,18
6,1994-11-15,HOU,SAC,HOU,6.0,.393,.443,18,20
5,1994-11-15,MIL,IND,MIL,1.0,.386,.405,15,16
5,1994-11-15,LAL,LAC,LAC,10.0,.553,.405,17,17
6,1994-11-15,ATL,BOS,ATL,16.0,.500,.458,11,13
5,1994-11-15,MIN,GSW,GSW,2.0,.464,.453,14,12
6,1994-11-16,CHI,SAS,SAS,2.0,.444,.471,17,20
5,1994-11-16,PHI,MIA,PHI,13.0,.543,.439,10,11
7,1994-11-16,NYK,LAL,LAL,21.0,.500,.368,23,16
5,1994-11-16,BOS,SEA,BOS,27.0,.513,.387,18,12
5,1994-11-16,BOS,OKC,BOS,27.0,.513,.387,18,12
7,1994-11-16,PHO,MIN,PHO,15.0,.458,.467,19,22
7,1994-11-17,BRK,WSB,BRK,8.0,.527,.459,20,15
5,1994-11-17,DAL,SAC,DAL,2.0,.463,.493,21,22
6,1994-11-17,GSW,NYK,GSW,9.0,.514,.452,18,25
6,1994-11-17,NJN,WAS,NJN,8.0,.527,.459,20,15
6,1994-11-17,CHH,LAC,CHH,16.0,.500,.400,26,22
5,1994-11-17,CLE,POR,POR,1.0,.439,.429,13,16
6,1994-11-17,DET,DEN,DEN,2.0,.424,.413,10,20
7,1994-11-17,HOU,CHI,HOU,23.0,.563,.382,27,17
6,1994-11-17,CHO,LAC,CHO,16.0,.500,.400,26,22
6,1994-11-18,IND,SEA,IND,7.0,.462,.377,17,19
6,1994-11-18,IND,OKC,IND,7.0,.462,.377,17,19
6,1994-11-18,BOS,MIA,MIA,4.0,.552,.539,18,26
7,1994-11-18,MIL,ATL,ATL,4.0,.475,.432,18,18
7,1994-11-18,PHO,POR,PHO,13.0,.537,.548,12,24
6,1994-11-18,ORL,NJN,ORL,10.0,.543,.459,16,21
7,1994-11-18,UTA,DET,UTA,25.0,.513,.415,15,20
6,1994-11-18,LAL,CLE,LAL,2.0,.402,.410,13,22
8,1994-11-18,ORL,BRK,ORL,10.0,.543,.459,16,21
7,1994-11-18,PHI,LAC,PHI,14.0,.419,.375,12,15
7,1994-11-19,IND,CHO,CHO,13.0,.471,.432,12,20
8,1994-11-19,NYK,ATL,NYK,13.0,.415,.346,13,17
6,1994-11-19,SEA,MIL,MIL,24.0,.560,.486,13,26
7,1994-11-19,IND,CHH,CHH,13.0,.471,.432,12,20
7,1994-11-19,OKC,MIL,MIL,24.0,.560,.486,13,26
8,1994-11-19,CHI,DAL,DAL,26.0,.494,.407,12,17
7,1994-11-19,BOS,WSB,WSB,1.0,.414,.400,8,9
7,1994-11-19,HOU,DEN,DEN,8.0,.512,.506,13,19
7,1994-11-19,GSW,UTA,GSW,4.0,.446,.469,18,19
8,1994-11-19,SAS,MIN,MIN,8.0,.554,.457,23,19
7,1994-11-19,BOS,WAS,WAS,1.0,.414,.400,8,9
8,1994-11-20,NJN,LAC,NJN,1.0,.466,.412,21,15
8,1994-11-20,POR,DET,POR,2.0,.463,.524,15,13
7,1994-11-20,SAC,CLE,SAC,8.0,.541,.421,11,18
9,1994-11-20,BRK,LAC,BRK,1.0,.466,.412,21,15
8,1994-11-21,UTA,PHO,UTA,15.0,.534,.457,15,18
7,1994-11-21,ORL,MIA,ORL,35.0,.500,.383,13,17
8,1994-11-21,NYK,SAS,NYK,4.0,.494,.458,15,20
8,1994-11-22,CLE,MIN,CLE,33.0,.506,.384,12,24
10,1994-11-22,SEA,BRK,SEA,7.0,.449,.360,15,15
8,1994-11-22,CHO,GSW,CHO,4.0,.398,.422,14,20
8,1994-11-22,CHH,GSW,CHH,4.0,.398,.422,14,20
8,1994-11-22,OKC,NJN,OKC,7.0,.449,.360,15,15
9,1994-11-22,CHI,LAC,LAC,12.0,.550,.437,17,20
9,1994-11-22,POR,HOU,HOU,8.0,.436,.507,10,16
