,Date,Winner,Loser,HomeTeam,MOV,Winner_FG%,Loser_FG%,Winner_TOV,Loser_TOV
2,2003-04-26,NOH,PHI,NOH,14.0,0.402,0.429,10,16
3,2003-04-27,ORL,DET,ORL,8.0,0.5,0.413,15,16
3,2003-04-27,PHO,SAS,PHO,2.0,0.418,0.4,17,25
3,2003-04-27,LAL,MIN,LAL,5.0,0.39799999999999996,0.434,10,16
3,2003-04-27,POR,DAL,POR,19.0,0.413,0.373,8,15
3,2003-04-27,BOS,IND,BOS,10.0,0.43799999999999994,0.478,16,15
3,2003-04-27,PHO,SAS,PHO,2.0,.418,.400,17,25
3,2003-04-28,SAC,UTA,UTA,17.0,0.456,0.389,7,22
3,2003-04-28,PHI,NOH,NOH,9.0,0.425,0.42700000000000005,14,19
3,2003-04-28,PHI,NOP,NOP,9.0,0.425,0.42700000000000005,14,19
4,2003-04-29,IND,BOS,IND,5.0,0.391,0.41700000000000004,13,13
4,2003-04-29,NJN,MIL,NJN,7.0,0.33799999999999997,0.342,16,12
4,2003-04-29,BRK,MIL,BRK,7.0,0.33799999999999997,0.342,16,12
4,2003-04-29,LAL,MIN,MIN,30.0,0.542,0.429,7,17
4,2003-04-29,SAS,PHO,SAS,12.0,0.419,0.366,19,19
4,2003-04-29,SAS,PHO,SAS,12.0,.419,.366,19,19
4,2003-04-30,SAC,UTA,SAC,20.0,0.528,0.415,17,16
4,2003-04-30,NOP,PHI,PHI,2.0,0.41,0.425,10,14
4,2003-04-30,DET,ORL,DET,31.0,0.43799999999999994,0.32,9,18
4,2003-04-30,NOH,PHI,PHI,2.0,0.41,0.425,10,14
4,2003-04-30,POR,DAL,DAL,4.0,0.45299999999999996,0.493,16,11
5,2003-05-01,BRK,MIL,MIL,12.0,0.494,0.528,12,16
5,2003-05-01,LAL,MIN,LAL,16.0,0.484,0.4,12,14
5,2003-05-01,BOS,IND,BOS,20.0,0.48200000000000004,0.294,6,10
5,2003-05-01,SAS,PHO,PHO,2.0,.382,.364,18,19
5,2003-05-01,NJN,MIL,MIL,12.0,0.494,0.528,12,16
5,2003-05-01,SAS,PHO,PHO,2.0,0.382,0.364,18,19
5,2003-05-02,POR,DAL,POR,22.0,0.598,0.424,15,11
5,2003-05-02,PHI,NOH,NOH,4.0,0.46299999999999997,0.494,10,8
5,2003-05-02,PHI,NOP,NOP,4.0,0.46299999999999997,0.494,10,8
5,2003-05-02,DET,ORL,ORL,15.0,0.43200000000000005,0.395,10,16
6,2003-05-04,DAL,POR,DAL,12.0,0.45799999999999996,0.42700000000000005,11,14
6,2003-05-04,DET,ORL,DET,15.0,0.5479999999999999,0.418,11,13
6,2003-05-05,BRK,BOS,BRK,4.0,0.42,0.44,18,15
6,2003-05-05,SAS,LAL,SAS,5.0,0.375,0.395,11,19
6,2003-05-05,SAS,LAL,SAS,5.0,.375,.395,11,19
6,2003-05-05,NJN,BOS,NJN,4.0,0.42,0.44,18,15
7,2003-05-06,SAC,DAL,DAL,11.0,0.55,0.469,14,13
7,2003-05-06,DET,PHI,DET,11.0,0.451,0.47100000000000003,11,17
7,2003-05-07,NJN,BOS,NJN,9.0,0.44299999999999995,0.455,17,21
7,2003-05-07,SAS,LAL,SAS,19.0,.560,.450,13,16
7,2003-05-07,SAS,LAL,SAS,19.0,0.56,0.45,13,16
7,2003-05-07,BRK,BOS,BRK,9.0,0.44299999999999995,0.455,17,21
8,2003-05-08,DAL,SAC,DAL,22.0,0.515,0.46799999999999997,11,18
8,2003-05-08,DET,PHI,DET,7.0,0.48,0.455,13,15
8,2003-05-09,LAL,SAS,LAL,15.0,.507,.419,18,10
8,2003-05-09,LAL,SAS,LAL,15.0,0.507,0.419,18,10
8,2003-05-09,NJN,BOS,BOS,18.0,0.493,0.34600000000000003,9,16
8,2003-05-09,BRK,BOS,BOS,18.0,0.493,0.34600000000000003,9,16
9,2003-05-10,PHI,DET,PHI,10.0,0.444,0.361,18,11
9,2003-05-10,DAL,SAC,SAC,4.0,0.48200000000000004,0.48100000000000004,10,14
9,2003-05-11,LAL,SAS,LAL,4.0,0.39399999999999996,0.446,13,14
10,2003-05-11,SAC,DAL,SAC,16.0,0.444,0.379,9,16
10,2003-05-11,PHI,DET,PHI,13.0,0.521,0.426,8,18
9,2003-05-11,LAL,SAS,LAL,4.0,.394,.446,13,14
9,2003-05-12,BRK,BOS,BOS,9.0,0.43,0.4,22,20
9,2003-05-12,NJN,BOS,BOS,9.0,0.43,0.4,22,20
10,2003-05-13,SAS,LAL,SAS,2.0,0.48100000000000004,0.469,9,13
11,2003-05-13,DAL,SAC,DAL,19.0,0.442,0.359,11,13
10,2003-05-13,SAS,LAL,SAS,2.0,.481,.469,9,13
11,2003-05-14,DET,PHI,DET,1.0,0.392,0.36700000000000005,12,14
12,2003-05-15,SAC,DAL,SAC,6.0,0.415,0.488,9,14
11,2003-05-15,SAS,LAL,LAL,28.0,.557,.450,10,13
11,2003-05-15,SAS,LAL,LAL,28.0,0.557,0.45,10,13
12,2003-05-16,DET,PHI,PHI,4.0,0.342,0.418,11,17
13,2003-05-17,DAL,SAC,DAL,13.0,0.495,0.419,7,9
13,2003-05-18,NJN,DET,DET,2.0,0.397,0.35200000000000004,14,12
10,2003-05-18,BRK,DET,DET,2.0,0.397,0.35200000000000004,14,12
12,2003-05-19,DAL,SAS,SAS,3.0,.403,.486,14,9
14,2003-05-19,DAL,SAS,SAS,3.0,0.40299999999999997,0.486,14,9
11,2003-05-20,BRK,DET,DET,2.0,0.39299999999999996,0.426,14,12
14,2003-05-20,NJN,DET,DET,2.0,0.39299999999999996,0.426,14,12
13,2003-05-21,SAS,DAL,SAS,13.0,.481,.411,14,11
15,2003-05-21,SAS,DAL,SAS,13.0,0.48100000000000004,0.41100000000000003,14,11
12,2003-05-22,BRK,DET,BRK,12.0,0.415,0.397,11,18
15,2003-05-22,NJN,DET,NJN,12.0,0.415,0.397,11,18
16,2003-05-23,SAS,DAL,DAL,13.0,0.429,0.402,16,13
14,2003-05-23,SAS,DAL,DAL,13.0,.429,.402,16,13
13,2003-05-24,BRK,DET,BRK,20.0,0.532,0.37799999999999995,17,11
16,2003-05-24,NJN,DET,NJN,20.0,0.532,0.37799999999999995,17,11
17,2003-05-25,SAS,DAL,DAL,7.0,0.461,0.435,11,13
15,2003-05-25,SAS,DAL,DAL,7.0,.461,.435,11,13
18,2003-05-27,DAL,SAS,SAS,12.0,0.434,0.44299999999999995,11,14
16,2003-05-27,DAL,SAS,SAS,12.0,.434,.443,11,14
19,2003-05-29,SAS,DAL,DAL,12.0,0.434,0.423,17,17
17,2003-05-29,SAS,DAL,DAL,12.0,.434,.423,17,17
14,2003-06-04,SAS,BRK,SAS,12.0,0.494,0.371,12,8
18,2003-06-04,SAS,NJN,SAS,12.0,.494,.371,12,8
15,2003-06-06,BRK,SAS,SAS,2.0,0.42200000000000004,0.485,13,21
19,2003-06-06,NJN,SAS,SAS,2.0,.422,.485,13,21
22,2003-06-08,SAS,NJN,NJN,5.0,.418,.370,17,18
16,2003-06-08,SAS,BRK,BRK,5.0,0.418,0.37,17,18
23,2003-06-11,NJN,SAS,NJN,1.0,.359,.289,16,11
17,2003-06-11,BRK,SAS,BRK,1.0,0.359,0.289,16,11
24,2003-06-13,SAS,NJN,NJN,10.0,.478,.351,15,16
18,2003-06-13,SAS,BRK,BRK,10.0,0.478,0.35100000000000003,15,16
25,2003-06-15,SAS,NJN,SAS,11.0,.459,.345,19,11
19,2003-06-15,SAS,BRK,SAS,11.0,0.45899999999999996,0.345,19,11
20,,,,ATL,,,,,
20,,,,BOS,,,,,
20,,,,BRK,,,,,
20,,,,CHI,,,,,
20,,,,CLE,,,,,
20,,,,DAL,,,,,
20,,,,DEN,,,,,
20,,,,DET,,,,,
20,,,,GSW,,,,,
20,,,,HOU,,,,,
20,,,,IND,,,,,
20,,,,LAC,,,,,
20,,,,LAL,,,,,
20,,,,MEM,,,,,
20,,,,MIA,,,,,
20,,,,MIL,,,,,
20,,,,MIN,,,,,
20,,,,NOP,,,,,
20,,,,NYK,,,,,
20,,,,OKC,,,,,
20,,,,ORL,,,,,
20,,,,PHI,,,,,
20,,,,PHO,,,,,
20,,,,POR,,,,,
20,,,,SAC,,,,,
20,,,,SAS,,,,,
20,,,,TOR,,,,,
20,,,,UTA,,,,,
20,,,,WAS,,,,,
0,2003-10-28,LAL,DAL,LAL,16.0,.506,.376,10,11
0,2003-10-28,PHI,MIA,PHI,15.0,.440,.408,8,19
0,2003-10-28,SAS,PHO,SAS,1.0,.425,.361,20,18
0,2003-10-29,NOH,ATL,NOH,5.0,.324,.398,11,25
0,2003-10-29,SAC,CLE,SAC,14.0,.506,.465,10,14
1,2003-10-29,DAL,GSW,GSW,8.0,.436,.391,14,14
0,2003-10-29,TOR,BRK,TOR,3.0,.425,.407,12,9
0,2003-10-29,DEN,SAS,DEN,8.0,.292,.268,17,18
0,2003-10-29,IND,DET,DET,2.0,.456,.392,19,15
0,2003-10-29,BOS,MIA,BOS,23.0,.507,.366,10,15
0,2003-10-29,MIN,MIL,MIN,6.0,.447,.422,8,12
0,2003-10-29,NOP,ATL,NOP,5.0,.324,.398,11,25
0,2003-10-29,ORL,NYK,NYK,2.0,.368,.400,17,26
0,2003-10-29,UTA,POR,UTA,7.0,.575,.429,12,15
0,2003-10-29,TOR,NJN,TOR,3.0,.425,.407,12,9
0,2003-10-29,WAS,CHI,CHI,25.0,.487,.317,18,18
1,2003-10-30,NOH,ORL,ORL,2.0,.449,.410,15,13
1,2003-10-30,PHO,CLE,PHO,9.0,.413,.430,12,20
1,2003-10-30,NOP,ORL,ORL,2.0,.449,.410,15,13
0,2003-10-30,OKC,LAC,OKC,9.0,.408,.418,10,21
1,2003-10-30,HOU,DEN,HOU,17.0,.487,.356,19,22
0,2003-10-30,SEA,LAC,SEA,9.0,.408,.418,10,21
1,2003-10-31,SAC,PHI,SAC,11.0,.514,.418,15,16
1,2003-10-31,SEA,LAC,LAC,19.0,.535,.404,12,15
1,2003-10-31,TOR,WAS,TOR,3.0,.386,.443,14,12
1,2003-10-31,DET,MIA,MIA,12.0,.435,.357,15,11
1,2003-10-31,BOS,MEM,MEM,2.0,.472,.370,17,15
1,2003-10-31,NJN,MIN,NJN,23.0,.456,.333,18,25
1,2003-10-31,OKC,LAC,LAC,19.0,.535,.404,12,15
1,2003-10-31,CHI,ATL,CHI,6.0,.400,.400,13,15
1,2003-10-31,BRK,MIN,BRK,23.0,.456,.333,18,25
1,2003-10-31,MIL,IND,IND,14.0,.542,.388,20,10
2,2003-11-01,NOH,BOS,NOH,7.0,.479,.407,16,16
2,2003-11-01,MIL,CHI,MIL,30.0,.448,.280,10,18
2,2003-11-01,MIN,TOR,MIN,17.0,.456,.275,11,16
2,2003-11-01,NOP,BOS,NOP,7.0,.479,.407,16,16
1,2003-11-01,LAL,PHO,PHO,4.0,.457,.413,13,9
1,2003-11-01,GSW,PHI,GSW,14.0,.594,.468,18,11
2,2003-11-01,DET,ORL,ORL,11.0,.417,.390,15,14
2,2003-11-01,DEN,SAC,DEN,21.0,.488,.363,16,16
2,2003-11-01,NJN,WAS,WAS,13.0,.425,.420,11,22
2,2003-11-01,BRK,WAS,WAS,13.0,.425,.420,11,22
2,2003-11-01,DAL,UTA,DAL,25.0,.517,.440,7,13
2,2003-11-01,IND,ATL,ATL,4.0,.448,.468,14,16
2,2003-11-01,POR,CLE,POR,19.0,.494,.479,12,20
1,2003-11-01,MEM,HOU,HOU,8.0,.417,.364,12,22
1,2003-11-01,SAS,NYK,SAS,12.0,.429,.408,15,18
2,2003-11-02,LAL,GSW,LAL,15.0,.425,.372,16,18
3,2003-11-03,ATL,NOP,ATL,10.0,.427,.407,15,15
3,2003-11-03,DAL,MIA,DAL,10.0,.506,.470,11,18
3,2003-11-03,UTA,MIN,UTA,5.0,.432,.444,16,9
3,2003-11-03,ATL,NOH,ATL,10.0,.427,.407,15,15
3,2003-11-03,HOU,CHI,CHI,32.0,.521,.266,14,18
2,2003-11-03,MEM,SAS,MEM,8.0,.373,.382,18,24
2,2003-11-03,NYK,ORL,ORL,7.0,.403,.250,20,12
3,2003-11-03,PHI,POR,POR,11.0,.485,.392,17,19
4,2003-11-04,SAS,MIA,SAS,7.0,.342,.353,10,13
3,2003-11-04,LAL,MIL,MIL,6.0,.460,.400,10,12
3,2003-11-04,HOU,BRK,BRK,11.0,.530,.338,22,12
3,2003-11-04,HOU,NJN,NJN,11.0,.530,.338,22,12
3,2003-11-04,IND,DEN,IND,11.0,.355,.291,16,22
4,2003-11-05,NOH,PHI,PHI,7.0,.451,.407,18,16
3,2003-11-05,POR,MEM,POR,6.0,.462,.407,15,10
4,2003-11-05,MIL,NYK,NYK,16.0,.468,.440,8,17
4,2003-11-05,CHI,ORL,ORL,6.0,.542,.460,13,11
3,2003-11-05,DEN,CLE,CLE,4.0,.432,.379,14,14
4,2003-11-05,SAC,MIN,MIN,4.0,.500,.515,14,11
3,2003-11-05,DET,BOS,DET,8.0,.413,.473,18,21
4,2003-11-05,WAS,DAL,WAS,10.0,.427,.376,13,15
3,2003-11-05,UTA,PHO,UTA,11.0,.461,.375,8,9
4,2003-11-05,NOP,PHI,PHI,7.0,.451,.407,18,16
4,2003-11-05,GSW,ATL,GSW,27.0,.446,.367,14,19
4,2003-11-06,IND,BRK,BRK,6.0,.478,.408,24,24
5,2003-11-06,TOR,DAL,TOR,6.0,.397,.354,16,18
4,2003-11-06,LAL,SAS,SAS,3.0,.435,.407,17,12
4,2003-11-06,IND,NJN,NJN,6.0,.478,.408,24,24
4,2003-11-07,DET,MIL,DET,6.0,.448,.419,12,12
4,2003-11-07,GSW,UTA,GSW,6.0,.433,.384,20,16
5,2003-11-07,BRK,BOS,BOS,7.0,.424,.444,13,16
5,2003-11-07,NOH,LAL,NOH,19.0,.573,.461,14,15
5,2003-11-07,LAC,DEN,DEN,2.0,.453,.384,22,19
4,2003-11-07,PHO,MEM,PHO,8.0,.481,.400,13,9
4,2003-11-07,NJN,BOS,BOS,7.0,.424,.444,13,16
4,2003-11-07,SEA,POR,SEA,18.0,.488,.439,13,18
4,2003-11-07,IND,CLE,IND,1.0,.423,.444,7,10
4,2003-11-07,WAS,TOR,WAS,26.0,.397,.368,15,21
4,2003-11-07,NYK,SAC,NYK,3.0,.488,.517,13,7
2,2003-11-07,OKC,POR,OKC,18.0,.488,.439,13,18
5,2003-11-07,MIN,ORL,ORL,29.0,.456,.388,8,15
5,2003-11-07,NOP,LAL,NOP,19.0,.573,.461,14,15
5,2003-11-07,PHI,CHI,CHI,21.0,.475,.427,12,14
4,2003-11-08,HOU,ORL,HOU,10.0,.450,.405,15,11
6,2003-11-08,DAL,SAS,SAS,3.0,.400,.325,14,15
6,2003-11-08,CHI,NOH,NOH,3.0,.594,.462,25,15
5,2003-11-08,POR,ATL,POR,7.0,.425,.438,9,14
5,2003-11-08,MIN,MIA,MIA,9.0,.458,.341,15,11
5,2003-11-08,CLE,WAS,CLE,13.0,.524,.449,11,12
6,2003-11-08,MIL,NYK,MIL,3.0,.429,.418,11,12
5,2003-11-08,UTA,MEM,UTA,7.0,.450,.434,16,20
6,2003-11-08,CHI,NOP,NOP,3.0,.594,.462,25,15
3,2003-11-09,ATL,OKC,OKC,10.0,.479,.379,21,16
6,2003-11-09,ATL,SEA,SEA,10.0,.479,.379,21,16
6,2003-11-09,IND,PHI,PHI,11.0,.459,.417,19,16
6,2003-11-09,DET,BRK,DET,14.0,.438,.432,16,21
5,2003-11-09,BOS,SAC,BOS,9.0,.434,.356,17,13
5,2003-11-09,DET,NJN,DET,14.0,.438,.432,16,21
6,2003-11-09,TOR,DEN,TOR,13.0,.487,.347,13,11
7,2003-11-10,SAS,UTA,SAS,9.0,.443,.408,17,22
6,2003-11-10,CLE,NYK,CLE,14.0,.444,.403,14,13
5,2003-11-10,PHO,GSW,GSW,3.0,.488,.450,9,12
6,2003-11-10,MEM,LAL,MEM,10.0,.488,.440,13,23
7,2003-11-10,DEN,CHI,CHI,8.0,.379,.506,17,24
7,2003-11-11,DAL,NOH,DAL,28.0,.581,.481,15,18
7,2003-11-11,PHI,WAS,WAS,7.0,.450,.460,12,20
7,2003-11-11,DAL,NOP,DAL,28.0,.581,.481,15,18
6,2003-11-11,SAC,DET,SAC,6.0,.481,.397,15,16
7,2003-11-11,LAC,ATL,LAC,12.0,.464,.543,13,20
7,2003-11-11,SEA,MIN,MIN,2.0,.452,.434,18,15
6,2003-11-11,POR,TOR,POR,3.0,.456,.414,11,7
6,2003-11-11,BOS,IND,IND,2.0,.413,.412,15,17
5,2003-11-11,HOU,MIA,HOU,20.0,.449,.347,15,14
4,2003-11-11,OKC,MIN,MIN,2.0,.452,.434,18,15
7,2003-11-12,NOH,UTA,NOH,7.0,.463,.486,15,17
7,2003-11-12,GSW,DET,GSW,2.0,.447,.402,20,20
8,2003-11-12,NOP,UTA,NOP,7.0,.463,.486,15,17
7,2003-11-12,SAS,BRK,BRK,14.0,.410,.360,11,8
7,2003-11-12,MIA,CLE,MIA,5.0,.455,.451,15,17
5,2003-11-12,OKC,MIL,MIL,5.0,.494,.379,11,9
7,2003-11-12,SEA,MIL,MIL,5.0,.494,.379,11,9
7,2003-11-12,CHI,BOS,BOS,7.0,.431,.329,19,12
7,2003-11-12,MEM,ORL,ORL,10.0,.446,.452,11,13
8,2003-11-12,SAS,NJN,NJN,14.0,.410,.360,11,8
8,2003-11-12,ATL,PHO,PHO,5.0,.457,.429,16,11
7,2003-11-12,LAL,TOR,LAL,15.0,.416,.348,11,18
7,2003-11-13,POR,SAC,POR,2.0,.522,.484,17,18
8,2003-11-13,DAL,HOU,DAL,11.0,.450,.402,7,13
9,2003-11-13,MIN,CHI,CHI,3.0,.452,.419,16,21
7,2003-11-14,NJN,NYK,NJN,5.0,.435,.375,19,23
8,2003-11-14,DEN,ORL,DEN,5.0,.382,.448,17,20
8,2003-11-14,PHI,SAS,PHI,4.0,.493,.375,11,13
9,2003-11-14,UTA,MIN,MIN,8.0,.451,.392,15,20
8,2003-11-14,MIA,WAS,MIA,4.0,.409,.448,15,15
8,2003-11-14,IND,SEA,IND,23.0,.402,.365,10,14
8,2003-11-14,BRK,NYK,BRK,5.0,.435,.375,19,23
8,2003-11-14,SAC,TOR,SAC,30.0,.500,.338,15,14
8,2003-11-14,BOS,CLE,BOS,9.0,.410,.351,8,13
6,2003-11-14,IND,OKC,IND,23.0,.402,.365,10,14
7,2003-11-14,HOU,PHO,HOU,5.0,.388,.380,14,20
7,2003-11-14,LAC,GSW,GSW,6.0,.494,.418,11,14
8,2003-11-14,LAL,DET,LAL,5.0,.474,.425,17,14
9,2003-11-15,NOP,POR,NOP,22.0,.500,.361,10,14
9,2003-11-15,BRK,ATL,ATL,15.0,.479,.382,12,14
10,2003-11-15,SAS,WAS,WAS,24.0,.475,.337,15,13
7,2003-11-15,OKC,CHI,CHI,8.0,.474,.473,17,18
8,2003-11-15,NOH,POR,NOH,22.0,.500,.361,10,14
9,2003-11-15,MEM,DAL,MEM,7.0,.449,.402,12,17
9,2003-11-15,NJN,ATL,ATL,15.0,.479,.382,12,14
8,2003-11-15,MIL,UTA,MIL,5.0,.493,.440,15,20
9,2003-11-15,IND,NYK,NYK,1.0,.458,.488,10,17
5,2003-11-15,LAC,ORL,LAC,3.0,.410,.436,12,13
10,2003-11-15,SEA,CHI,CHI,8.0,.474,.473,17,18
9,2003-11-15,CLE,PHI,CLE,3.0,.437,.337,18,10
9,2003-11-15,DET,PHO,PHO,9.0,.473,.463,10,18
8,2003-11-16,SAC,GSW,SAC,2.0,.424,.524,13,12
8,2003-11-16,TOR,HOU,TOR,4.0,.418,.369,18,19
9,2003-11-16,LAL,MIA,LAL,22.0,.446,.363,17,19
10,2003-11-17,DAL,POR,DAL,7.0,.471,.443,10,13
10,2003-11-17,WAS,ATL,ATL,9.0,.390,.423,15,23
9,2003-11-17,HOU,PHI,PHI,8.0,.325,.315,18,14
10,2003-11-17,UTA,ORL,UTA,2.0,.364,.429,11,11
9,2003-11-17,NYK,BOS,NYK,3.0,.372,.370,14,11
10,2003-11-18,NOP,NJN,NJN,3.0,.407,.390,14,11
10,2003-11-18,NOH,BRK,BRK,3.0,.407,.390,14,11
11,2003-11-18,PHO,CHI,PHO,13.0,.474,.407,14,19
9,2003-11-18,SAS,GSW,SAS,13.0,.500,.447,12,15
10,2003-11-18,MIA,SEA,SEA,7.0,.527,.439,23,15
8,2003-11-18,MIA,OKC,OKC,7.0,.527,.439,23,15
9,2003-11-18,MIN,DEN,MIN,13.0,.462,.321,11,8
10,2003-11-18,CLE,LAC,CLE,8.0,.481,.319,14,15
10,2003-11-18,DET,LAL,DET,10.0,.568,.469,16,8
11,2003-11-18,ATL,MIL,MIL,8.0,.458,.377,14,15
10,2003-11-19,SAC,UTA,UTA,8.0,.580,.471,13,11
11,2003-11-19,WAS,CLE,WAS,11.0,.389,.468,12,16
10,2003-11-19,HOU,GSW,HOU,2.0,.436,.453,11,10
11,2003-11-19,PHI,TOR,TOR,6.0,.420,.406,10,10
10,2003-11-19,DEN,MIL,DEN,8.0,.398,.383,11,17
11,2003-11-19,NOP,BOS,BOS,8.0,.366,.406,16,22
11,2003-11-19,DET,MEM,MEM,7.0,.481,.438,17,15
11,2003-11-19,POR,MIA,POR,1.0,.479,.447,17,15
10,2003-11-19,NOH,BOS,BOS,8.0,.366,.406,16,22
11,2003-11-19,LAL,NYK,NYK,21.0,.432,.429,14,20
10,2003-11-19,IND,LAC,IND,13.0,.423,.365,12,11
11,2003-11-20,DAL,SAS,DAL,3.0,.369,.443,9,13
11,2003-11-20,PHO,ORL,PHO,7.0,.513,.419,12,18
11,2003-11-21,UTA,MIL,UTA,9.0,.467,.449,18,18
10,2003-11-21,MEM,SEA,SEA,1.0,.393,.457,12,13
12,2003-11-21,LAL,CHI,LAL,7.0,.424,.430,11,13
12,2003-11-21,MIN,CLE,CLE,14.0,.422,.413,8,14
11,2003-11-21,POR,HOU,POR,7.0,.341,.429,9,16
12,2003-11-21,SAC,ORL,SAC,30.0,.529,.396,9,13
11,2003-11-21,GSW,MIA,GSW,10.0,.468,.407,18,13
12,2003-11-21,DET,NYK,DET,9.0,.397,.395,14,14
11,2003-11-21,DEN,WAS,DEN,21.0,.473,.408,11,19
9,2003-11-21,MEM,OKC,OKC,1.0,.393,.457,12,13
12,2003-11-21,IND,NOP,NOP,1.0,.392,.367,10,12
11,2003-11-21,IND,NOH,NOH,1.0,.392,.367,10,12
11,2003-11-21,PHI,BOS,PHI,2.0,.448,.387,16,14
12,2003-11-21,SAS,ATL,SAS,39.0,.518,.338,13,20
12,2003-11-22,NYK,PHI,NYK,11.0,.506,.389,20,16
8,2003-11-22,MIN,LAC,MIN,12.0,.524,.440,7,15
11,2003-11-22,TOR,BRK,BRK,1.0,.431,.485,13,14
12,2003-11-22,DAL,DEN,DAL,14.0,.472,.389,11,14
13,2003-11-22,ATL,CLE,ATL,9.0,.447,.330,11,13
11,2003-11-22,TOR,NJN,NJN,1.0,.431,.485,13,14
13,2003-11-22,PHO,MIA,PHO,2.0,.535,.378,18,15
12,2003-11-23,MIL,TOR,TOR,20.0,.425,.342,12,18
13,2003-11-23,LAL,MEM,LAL,32.0,.592,.472,13,22
13,2003-11-23,NOP,DET,DET,1.0,.348,.400,9,16
13,2003-11-23,SAC,CHI,SAC,11.0,.461,.519,14,14
13,2003-11-23,NOH,DET,DET,1.0,.348,.400,9,16
12,2003-11-23,GSW,POR,GSW,6.0,.380,.386,13,15
10,2003-11-23,OKC,WAS,OKC,3.0,.420,.386,15,19
12,2003-11-23,SEA,WAS,SEA,3.0,.420,.386,15,19
12,2003-11-24,NYK,BOS,BOS,6.0,.388,.392,11,10
14,2003-11-24,DET,ATL,ATL,5.0,.422,.435,12,20
12,2003-11-24,HOU,LAC,LAC,15.0,.494,.341,17,11
12,2003-11-24,IND,ORL,ORL,11.0,.415,.427,9,11
13,2003-11-25,DEN,PHO,DEN,30.0,.427,.397,15,25
13,2003-11-25,MIL,PHI,MIL,4.0,.514,.419,17,17
14,2003-11-25,DAL,CHI,DAL,26.0,.528,.489,7,15
13,2003-11-25,IND,MIN,IND,23.0,.488,.389,9,12
12,2003-11-25,BRK,SEA,SEA,23.0,.469,.338,9,15
12,2003-11-25,SAC,MEM,SAC,20.0,.494,.423,14,19
14,2003-11-25,MIA,NOH,MIA,4.0,.493,.413,14,12
11,2003-11-25,NJN,OKC,OKC,23.0,.469,.338,9,15
13,2003-11-25,WAS,POR,POR,1.0,.429,.442,15,20
14,2003-11-25,MIA,NOP,MIA,4.0,.493,.413,14,12
14,2003-11-26,NYK,MIN,MIN,5.0,.522,.500,11,8
15,2003-11-26,TOR,ATL,ATL,2.0,.494,.477,16,12
13,2003-11-26,BOS,ORL,ORL,2.0,.479,.443,12,12
15,2003-11-26,SAS,CHI,SAS,11.0,.518,.539,12,15
15,2003-11-26,PHI,DET,PHI,4.0,.481,.458,15,20
14,2003-11-26,PHO,DAL,PHO,31.0,.544,.395,16,11
15,2003-11-26,NOP,CLE,NOP,10.0,.388,.337,14,16
13,2003-11-26,UTA,HOU,UTA,7.0,.434,.333,11,15
14,2003-11-26,NOH,CLE,NOH,10.0,.388,.337,14,16
14,2003-11-26,LAL,WAS,LAL,21.0,.614,.419,22,20
13,2003-11-27,BRK,LAC,LAC,6.0,.416,.384,13,18
10,2003-11-27,NJN,LAC,LAC,6.0,.416,.384,13,18
14,2003-11-27,IND,NYK,IND,23.0,.439,.354,11,23
14,2003-11-28,POR,NJN,POR,4.0,.494,.462,9,10
15,2003-11-28,IND,PHI,IND,13.0,.455,.408,17,13
14,2003-11-28,SAC,HOU,SAC,29.0,.519,.364,14,17
12,2003-11-28,UTA,OKC,UTA,17.0,.500,.400,20,21
15,2003-11-28,DET,CLE,DET,4.0,.410,.456,13,17
13,2003-11-28,GSW,PHO,PHO,9.0,.487,.366,19,11
14,2003-11-28,BOS,MIL,BOS,10.0,.526,.415,21,16
13,2003-11-28,MIN,MEM,MEM,4.0,.493,.418,14,10
15,2003-11-28,DEN,DAL,DEN,10.0,.520,.423,22,13
14,2003-11-28,POR,BRK,POR,4.0,.494,.462,9,10
15,2003-11-28,TOR,ORL,ORL,1.0,.413,.425,13,17
16,2003-11-28,ATL,MIA,ATL,12.0,.393,.390,11,15
15,2003-11-28,LAL,SAS,LAL,16.0,.525,.390,12,13
14,2003-11-28,UTA,SEA,UTA,17.0,.500,.400,20,21
16,2003-11-29,MIA,TOR,MIA,12.0,.419,.394,12,19
15,2003-11-29,SEA,HOU,SEA,7.0,.397,.397,9,7
16,2003-11-29,MEM,CLE,CLE,7.0,.464,.431,12,18
16,2003-11-29,NYK,NOP,NYK,5.0,.408,.319,12,15
15,2003-11-29,DEN,LAC,LAC,12.0,.468,.349,16,16
17,2003-11-29,DET,WAS,WAS,11.0,.409,.378,15,14
17,2003-11-29,PHI,ATL,PHI,12.0,.481,.440,10,16
15,2003-11-29,MIL,BOS,MIL,6.0,.449,.462,12,15
14,2003-11-29,GSW,SAS,GSW,2.0,.390,.405,15,15
16,2003-11-29,DAL,MIN,DAL,4.0,.343,.442,10,16
16,2003-11-29,NYK,NOH,NYK,5.0,.408,.319,12,15
13,2003-11-29,OKC,HOU,OKC,7.0,.397,.397,9,7
15,2003-11-30,SAC,BRK,SAC,13.0,.506,.470,19,16
15,2003-11-30,SAC,NJN,SAC,13.0,.506,.470,19,16
16,2003-11-30,LAL,IND,LAL,22.0,.480,.391,13,21
15,2003-12-01,UTA,NJN,UTA,7.0,.486,.389,14,10
16,2003-12-01,MEM,BOS,BOS,7.0,.419,.381,13,13
17,2003-12-01,IND,PHO,PHO,7.0,.432,.430,17,16
